99840	2006	6	30	18	252	4.1
99840	2006	7	1	0	28	0.6
99840	2006	7	1	6	101	6.0
99840	2006	7	1	12	104	6.7
99840	2006	7	1	18	126	6.1
99840	2006	7	2	0	139	7.7
99840	2006	7	2	6	136	10.0
99840	2006	7	2	12	229	1.6
99840	2006	7	2	18	269	0.8
99840	2006	7	3	0	113	7.3
99840	2006	7	3	6	129	7.6
99840	2006	7	3	12	125	5.6
99840	2006	7	3	18	277	1.6
99840	2006	7	4	0	278	0.8
99840	2006	7	4	6	106	5.9
99840	2006	7	4	12	273	1.8
99840	2006	7	4	18	248	3.5
99840	2006	7	5	0	239	1.2
99840	2006	7	5	6	254	2.4
99840	2006	7	5	12	262	4.4
99840	2006	7	5	18	264	0.9
99840	2006	7	6	0	280	2.3
99840	2006	7	6	6	35	3.3
99840	2006	7	6	12	290	1.3
99840	2006	7	6	18	332	0.1
99840	2006	7	7	0	251	3.0
99840	2006	7	7	6	266	1.3
99840	2006	7	7	12	259	3.6
99840	2006	7	7	18	238	7.5
99840	2006	7	8	0	192	7.5
99840	2006	7	8	6	223	6.8
99840	2006	7	8	12	255	5.6
99840	2006	7	8	18	256	5.1
99840	2006	7	9	0	252	4.7
99840	2006	7	9	6	261	2.0
99840	2006	7	9	12	64	2.6
99840	2006	7	9	18	259	2.9
99840	2006	7	10	0	251	1.3
99840	2006	7	10	6	245	2.4
99840	2006	7	10	12	237	0.6
99840	2006	7	10	18	292	1.2
99840	2006	7	11	0	47	0.1
99840	2006	7	11	6	320	0.6
99840	2006	7	11	12	-	x
99840	2006	7	11	18	243	4.2
99840	2006	7	12	0	254	3.6
99840	2006	7	12	6	258	3.2
99840	2006	7	12	12	249	3.1
99840	2006	7	12	18	261	3.1
99840	2006	7	13	0	264	1.3
99840	2006	7	13	6	277	1.0
99840	2006	7	13	12	124	8.0
99840	2006	7	13	18	251	2.7
99840	2006	7	14	0	286	0.8
99840	2006	7	14	6	267	1.9
