0 0 0 0 0 0 0 0
       
-13.2 78.5 2012 2 16 58 1.474 34.6
-13.2 78.5 2012 2 16 59 1.4954 34.608
-13.2 78.5 2012 2 16 60 1.486 34.598
-13.2 78.5 2012 2 16 61 1.5167 34.614
-13.2 78.5 2012 2 16 62 1.4899 34.616
-13.2 78.5 2012 2 16 63 1.4604 34.617
-13.2 78.5 2012 2 16 64 1.3455 34.61
-13.2 78.5 2012 2 16 65 1.2623 34.602
-13.2 78.5 2012 2 16 66 1.1694 34.606
-13.2 78.5 2012 2 16 67 1.0991 34.6
-13.2 78.5 2012 2 16 68 1.3082 34.604
-13.2 78.5 2012 2 16 69 1.5735 34.66
-13.2 78.5 2012 2 16 70 1.7193 34.66
-13.2 78.5 2012 2 16 NaN 1.8301 34.663
-13.2 78.5 2012 2 16 NaN 1.8397 34.666
-13.2 78.5 2012 2 16 NaN 1.8855 34.664
-13.2 78.5 2012 2 16 NaN 2.0015 34.691
-13.2 78.5 2012 2 16 NaN 2.036 34.686
-13.2 78.5 2012 2 16 NaN 2.0389 34.689
-13.2 78.5 2012 2 16 NaN 2.0417 34.697
-13.2 78.5 2012 2 16 NaN 2.0446 34.689
-13.2 78.5 2012 2 16 NaN 2.0445 34.685
-13.2 78.5 2012 2 16 NaN 2.0425 34.687
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 16 NaN NaN NaN
-13.2 78.5 2012 2 23 1 -1.3824 34.215
-13.2 78.5 2012 2 23 2 -1.3757 34.2
-13.2 78.5 2012 2 23 3 -1.3743 34.205
-13.2 78.5 2012 2 23 4 -1.3469 34.211
-13.2 78.5 2012 2 23 5 -1.2626 34.198
-13.2 78.5 2012 2 23 6 -1.1756 34.211
-13.2 78.5 2012 2 23 7 -1.1909 34.218
-13.2 78.5 2012 2 23 8 -0.98362 34.25
-13.2 78.5 2012 2 23 9 -0.9498 34.248
-13.2 78.5 2012 2 23 10 -0.8434 34.264
-13.2 78.5 2012 2 23 11 -0.8138 34.258
-13.2 78.5 2012 2 23 12 -0.80433 34.267
-13.2 78.5 2012 2 23 13 -0.8012 34.252
-13.2 78.5 2012 2 23 14 -0.78933 34.257
-13.2 78.5 2012 2 23 15 -0.7725 34.257
-13.2 78.5 2012 2 23 16 -0.757 34.25
-13.2 78.5 2012 2 23 17 -0.7342 34.268
-13.2 78.5 2012 2 23 18 -0.707 34.28
-13.2 78.5 2012 2 23 19 -0.67167 34.283
-13.2 78.5 2012 2 23 20 -0.627 34.29
-13.2 78.5 2012 2 23 21 -0.55925 34.282
-13.2 78.5 2012 2 23 22 -0.4595 34.293
-13.2 78.5 2012 2 23 23 -0.3288 34.332
-13.2 78.5 2012 2 23 24 -0.3135 34.343
-13.2 78.5 2012 2 23 25 -0.3365 34.34
-13.2 78.5 2012 2 23 26 -0.283 34.34
-13.2 78.5 2012 2 23 27 -0.2145 34.355
-13.2 78.5 2012 2 23 28 -0.17667 34.36
-13.2 78.5 2012 2 23 29 -0.11525 34.353
-13.2 78.5 2012 2 23 30 -0.029167 34.383
-13.2 78.5 2012 2 23 31 -0.022667 34.387
-13.2 78.5 2012 2 23 32 -0.024667 34.393
-13.2 78.5 2012 2 23 33 -0.033 34.397
-13.2 78.5 2012 2 23 34 -0.04225 34.4
-13.2 78.5 2012 2 23 35 -0.102 34.387
